ref_id,person,weight,n,euclidean_distance,true_mode,pred_mode
24552,berlin_4ced8c7f,0.64434960443622,0,1382,car,bike
24552,berlin_4ced8c7f,0.64434960443622,1,1382,car,bike
59750,berlin_4d0bb6a7,0.90080148455609,0,4582,pt,pt
59750,berlin_4d0bb6a7,0.90080148455609,1,486,walk,walk
59750,berlin_4d0bb6a7,0.90080148455609,2,242,walk,walk
59750,berlin_4d0bb6a7,0.90080148455609,3,4276,pt,pt
59750,berlin_4d0bb6a7,0.90080148455609,4,1286,walk,pt
188451,berlin_4d568db1,0.49619527109066,0,311,bike,walk
188451,berlin_4d568db1,0.49619527109066,1,311,bike,walk
188451,berlin_4d568db1,0.49619527109066,2,16173,car,pt
188451,berlin_4d568db1,0.49619527109066,3,16173,car,pt
188451,berlin_4d568db1,0.49619527109066,4,524,walk,walk
188451,berlin_4d568db1,0.49619527109066,5,524,walk,walk
249084,berlin_4db7fd7e,0.5350470912926,0,4601,car,pt
249084,berlin_4db7fd7e,0.5350470912926,1,4601,car,pt
234698,berlin_4dc1523f,0.8329350984003,0,276,walk,walk
234698,berlin_4dc1523f,0.8329350984003,1,276,walk,walk
212526,berlin_4e1e4106,0.73561014528418,0,317,walk,walk
212526,berlin_4e1e4106,0.73561014528418,1,317,walk,walk
212526,berlin_4e1e4106,0.73561014528418,2,100,walk,walk
212526,berlin_4e1e4106,0.73561014528418,3,100,walk,walk
212526,berlin_4e1e4106,0.73561014528418,4,969,walk,ride
212526,berlin_4e1e4106,0.73561014528418,5,856,walk,walk
212526,berlin_4e1e4106,0.73561014528418,6,276,walk,walk
212526,berlin_4e1e4106,0.73561014528418,7,683,walk,walk
212526,berlin_4e1e4106,0.73561014528418,8,319,walk,walk
212526,berlin_4e1e4106,0.73561014528418,9,110,walk,walk
212526,berlin_4e1e4106,0.73561014528418,10,110,walk,walk
253605,berlin_4e69e262,0.69958601149997,0,230,ride,walk
253605,berlin_4e69e262,0.69958601149997,1,7021,ride,pt
253605,berlin_4e69e262,0.69958601149997,2,6901,ride,pt
64917,berlin_4e827f61,3.12944319904958,0,745,bike,walk
64917,berlin_4e827f61,3.12944319904958,1,870,bike,pt
64917,berlin_4e827f61,3.12944319904958,2,748,bike,pt
64917,berlin_4e827f61,3.12944319904958,3,487,bike,walk
64917,berlin_4e827f61,3.12944319904958,4,487,bike,walk
